,Average Eff PSF,Average Eff. Rental,Average Face PSF,Average Face Rental,Average Govt Rates PSF/ Mth,Average Govt Rent PSF/ Mth,Average Govt. Rates/ Mth,Average Govt. Rent/ Mth,Average MFA,Average Net PSF,Average Net Rental,Count,Label,Trade Name,Unit
547,67.93,100876.05,67.43571429,100142.0357,3.118571429,1.755714286,4633.084286,2605.631429,1485,69.08142857,102585.9214,1,0,ceuXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 15
548,67.93,100876.05,67.43571429,100142.0357,3.118571429,1.755714286,4633.084286,2605.631429,1485,69.08142857,102585.9214,2,1,Cypress FaXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 15
549,67.93,100876.05,67.43571429,100142.0357,3.118571429,1.755714286,4633.084286,2605.631429,1485,69.08142857,102585.9214,1,0,MioggiXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 15
550,67.93,100876.05,67.43571429,100142.0357,3.118571429,1.755714286,4633.084286,2605.631429,1485,69.08142857,102585.9214,1,0,Millie'sXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 15
551,54.49428571,144690.1229,54.92285714,146397.8657,3.025714286,0.7328571429,8164.115714,1614.438571,2720.571429,54.90428571,145379.2943,1,0,Millie'sXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 62B
552,67.93,100876.05,67.43571429,100142.0357,3.118571429,1.755714286,4633.084286,2605.631429,1485,69.08142857,102585.9214,1,0,innisfreeXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 15
553,63.77833333,82401.60667,63.42166667,81940.79333,2.67,1.063333333,3450.533333,1374.88,1292,64.11666667,82838.73333,4,1,Vertical CXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 16
554,63.77833333,82401.60667,63.42166667,81940.79333,2.67,1.063333333,3450.533333,1374.88,1292,64.11666667,82838.73333,2,1,FANCLXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 16
555,65.48166667,119765.9683,64.40166667,117790.6483,2.773333333,1.665,5069.96,3041.975,1829,66.01,120732.29,3,1,Cour CarreXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 17
556,47.96857143,139684.48,47.05142857,137013.76,2.278571429,0.5771428571,6638.447143,1677.6,2912,48.13857143,140179.52,3,1,Royal SporXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 18
557,47.96857143,139684.48,47.05142857,137013.76,2.278571429,0.5771428571,6638.447143,1677.6,2912,48.13857143,140179.52,3,1,Nike ConceXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 18
558,47.96857143,139684.48,47.05142857,137013.76,2.278571429,0.5771428571,6638.447143,1677.6,2912,48.13857143,140179.52,1,0,New BalancXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 18
559,78.22,72040.62,77.35,71239.35,3.852857143,2.31,3548.504286,2129.104286,921,79.07285714,72826.10143,4,1,New BalancXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 26
560,17.88,129039.96,18.34,132359.78,0.78,0.16,5641.56,1128.31,7217,17.88,129039.96,1,0,G2000 / U2XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 19-20(P)
561,22.49,135119.92,24.92,149719.36,3.005,0.63,18046.915,3797.035,6008,23.275,139836.2,1,0,G&UXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 19A
562,30.67,37080.03,32.295,39044.655,12.185,3.05,14727.78,3690.985,1209,32.4,39171.6,1,0,EnigmaXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 19B
563,58.8325,88013.42,58.85625,88048.95,2.5225,1.06125,3770.495,1586.19875,1496,59.2725,88671.66,1,0,EnigmaXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 53
564,38.672,62648.64,39.286,63643.32,4.682,1.536,7585.184,2492.838,1620,38.986,63157.32,4,1,Marathon SXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 20
565,44.4725,67642.6725,43.3425,65923.9425,2.7425,1.645,4172.84,2503.7025,1521,44.97,68399.37,3,1,Marathon SXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 29
566,83.895,79700.25,81.55,77472.5,3.59,2.15,3409.385,2045.595,950,86.165,81856.75,1,0,ConverseXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 21
567,83.895,79700.25,81.55,77472.5,3.59,2.15,3409.385,2045.595,950,86.165,81856.75,1,0,O'NeillXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 21
568,45.23666667,99792.08667,43.92333333,96894.87333,1.963333333,0.5766666667,4329.22,1274.073333,2206,45.23666667,99792.08667,2,1,GiordanoXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 21-22
569,41.87142857,92284.62857,41.51285714,91494.33714,1.941428571,0.4757142857,4281.551429,1052.431429,2204,42.04571429,92668.75429,3,1,GiordanoXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 48
570,45.23666667,99792.08667,43.92333333,96894.87333,1.963333333,0.5766666667,4329.22,1274.073333,2206,45.23666667,99792.08667,1,0,GIORDANOXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 21-22
571,56.286,102384.234,55.49,100936.31,3.168,1.9,5763.062,3457.838,1819,57.358,104334.202,1,0,Recycle [tXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 23
572,56.286,102384.234,55.49,100936.31,3.168,1.9,5763.062,3457.838,1819,57.358,104334.202,1,0,CrocodileXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 23
573,56.286,102384.234,55.49,100936.31,3.168,1.9,5763.062,3457.838,1819,57.358,104334.202,3,1,Adidas / RXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 23
574,60.95142857,43763.12571,59.86428571,42982.55714,5.544285714,3.325714286,3982.082857,2389.248571,718,61.46,44128.28,3,1,Adidas / RXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 25
575,60.95142857,43763.12571,59.86428571,42982.55714,5.544285714,3.325714286,3982.082857,2389.248571,718,61.46,44128.28,4,1,Fantasy FaXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 25
576,78.22,72040.62,77.35,71239.35,3.852857143,2.31,3548.504286,2129.104286,921,79.07285714,72826.10143,2,1,Yves RocheXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 26
577,78.22,72040.62,77.35,71239.35,3.852857143,2.31,3548.504286,2129.104286,921,79.07285714,72826.10143,1,0,Porter IntXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 26
578,62.01333333,71873.45333,60.93,70617.87,2.328333333,1.398333333,2697.53,1618.52,1159,63.82333333,73971.24333,1,0,Crazy RoomXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 27
579,62.01333333,71873.45333,60.93,70617.87,2.328333333,1.398333333,2697.53,1618.52,1159,63.82333333,73971.24333,1,0,MTB OUTLETXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 27
580,62.01333333,71873.45333,60.93,70617.87,2.328333333,1.398333333,2697.53,1618.52,1159,63.82333333,73971.24333,1,0,PalladiumXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 27
581,62.01333333,71873.45333,60.93,70617.87,2.328333333,1.398333333,2697.53,1618.52,1159,63.82333333,73971.24333,1,0,ECCOXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 27
582,51.2475,77896.2,50.19125,76290.7,2.03875,1.2225,3101.85125,1861.11,1520,51.76125,78677.1,4,1,Rapee-LiviXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 28
583,51.2475,77896.2,50.19125,76290.7,2.03875,1.2225,3101.85125,1861.11,1520,51.76125,78677.1,1,0,RAPEE-LIVIXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 28
584,51.2475,77896.2,50.19125,76290.7,2.03875,1.2225,3101.85125,1861.11,1520,51.76125,78677.1,2,1,K-SwissXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 28
585,63.488,46917.632,63.912,47230.968,2.462,1.188,1819.754,879.506,739,64.768,47863.552,1,0,K-SwissXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 49
586,51.2475,77896.2,50.19125,76290.7,2.03875,1.2225,3101.85125,1861.11,1520,51.76125,78677.1,1,0,Levi'sXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 28
587,44.4725,67642.6725,43.3425,65923.9425,2.7425,1.645,4172.84,2503.7025,1521,44.97,68399.37,1,0,Popular BoXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 29
588,48.46,55632.08,48.15285714,55279.48,3.255714286,1.955714286,3739.472857,2243.682857,1148,49.20285714,56484.88,1,0,Popular BoXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 30
589,17.02,126238.8375,16.9175,125622.3,0.735,0.365,5350.8875,2188.31,7778.75,17.2225,127456.875,2,1,Popular BoXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 40
590,34.815,31089.795,34.85,31121.05,2.433333333,1.456666667,2172.836667,1303.7,893,34.955,31214.815,4,1,R. E. M...XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 29A
591,34.815,31089.795,34.85,31121.05,2.433333333,1.456666667,2172.836667,1303.7,893,34.955,31214.815,2,1,MeyerXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 29A
592,28.43,17854.04,28.69666667,18021.50667,4.366666667,2.486666667,2744.856667,1562.963333,628,28.71,18029.88,2,1,MeyerXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 29B
593,48.46,55632.08,48.15285714,55279.48,3.255714286,1.955714286,3739.472857,2243.682857,1148,49.20285714,56484.88,2,1,MeyerXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 30
594,28.43,17854.04,28.69666667,18021.50667,4.366666667,2.486666667,2744.856667,1562.963333,628,28.71,18029.88,1,0,Kingtex BeXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 29B
595,48.46,55632.08,48.15285714,55279.48,3.255714286,1.955714286,3739.472857,2243.682857,1148,49.20285714,56484.88,3,1,LafumaXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 30
596,48.46,55632.08,48.15285714,55279.48,3.255714286,1.955714286,3739.472857,2243.682857,1148,49.20285714,56484.88,1,0,SmiggleXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 30
597,40.166,40423.888,38.586,38547.528,4.478,2.654,4159.754,2470.724,862,41.45,41726.28,1,0,ESPRITXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 31
598,26.265,37624.205,26.975,38265.875,18.43,11.0575,24551.95,14731.1675,1384.5,28.13,40185.485,1,0,ESPRITXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 32
599,28.936,41430.684,29.458,41878.24,15.138,9.082,20204.786,12122.844,1393.6,30.75,43940.168,1,0,ESPRITXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 33
600,30.422,30728.196,30.81,30315.084,28.386,17.032,20086.004,12051.6,912,32.348,32442.054,1,0,ESPRITXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 35
601,28.788,30452.038,28.966,30825.55,18.644,11.186,20079.486,12047.716,1079,30.504,32302.194,1,0,ESPRITXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 36
602,43.54,38576.44,42.99,38089.14,2.15,1.29,1904.86,1142.72,886,45.63,40428.18,1,0,blueplaceXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 32A
603,42.95,42348.7,39.98,39420.28,2,1.2,1971.03,1182.55,986,44.08,43462.88,1,0,MARQUEXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 32B
604,28.936,41430.684,29.458,41878.24,15.138,9.082,20204.786,12122.844,1393.6,30.75,43940.168,1,0,CatalogXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 33
605,30.422,30728.196,30.81,30315.084,28.386,17.032,20086.004,12051.6,912,32.348,32442.054,1,0,CarrysonXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 35
606,28.788,30452.038,28.966,30825.55,18.644,11.186,20079.486,12047.716,1079,30.504,32302.194,1,0,DustyXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 36
607,25.482,48212.672,26.254,49641.784,9.698,5.818,18179.288,10907.572,1888.4,27.774,52549.544,1,0,Lost & FouXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 37
608,24.495,45786.6675,24.44125,45467.05625,7.58,4.54875,13047.17875,7828.3075,1856.75,25.31625,47188.18125,5,1,Lost & FouXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 39
609,41.93333333,88518.60333,41.29,87009.3,6.928333333,4.156666667,13952.37,8371.42,2068,43.86333333,92559.98,1,0,Little PriXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 38
610,41.93333333,88518.60333,41.29,87009.3,6.928333333,4.156666667,13952.37,8371.42,2068,43.86333333,92559.98,1,0,QIPSXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 38
611,41.93333333,88518.60333,41.29,87009.3,6.928333333,4.156666667,13952.37,8371.42,2068,43.86333333,92559.98,1,0,COCOLATTEXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 38
612,41.93333333,88518.60333,41.29,87009.3,6.928333333,4.156666667,13952.37,8371.42,2068,43.86333333,92559.98,1,0,Pret A ManXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 38
613,17.02,126238.8375,16.9175,125622.3,0.735,0.365,5350.8875,2188.31,7778.75,17.2225,127456.875,1,0,Pricerite XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 40
614,32.76333333,71001.70667,32.59333333,70627.02667,2.366666667,0.1066666667,4905.35,237.0366667,2114.666667,33.16333333,71883.30667,1,0,Pricerite XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 45
615,17.02,126238.8375,16.9175,125622.3,0.735,0.365,5350.8875,2188.31,7778.75,17.2225,127456.875,1,0,PopularXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 40
616,18.88,353679.04,17.33333333,324705.3333,0.73,0.1433333333,13713.08667,2742.616667,18733,19.18666667,359423.8267,3,1,UNIQLOXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 40-43 & 45
617,42.4575,71923.005,43.4525,73608.535,2.5675,0.8175,4351.8525,1383.95,1694,43.7525,74116.735,2,1,eeXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 46
618,47.294,68481.712,48.81,70676.88,2.962,1.098,4286.42,1590.124,1448,48.978,70920.144,1,0,DR. RENEWXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 47
619,47.294,68481.712,48.81,70676.88,2.962,1.098,4286.42,1590.124,1448,48.978,70920.144,1,0,Dr. RenewXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 47
620,41.87142857,92284.62857,41.51285714,91494.33714,1.941428571,0.4757142857,4281.551429,1052.431429,2204,42.04571429,92668.75429,1,0,Source PurXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 48
621,41.87142857,92284.62857,41.51285714,91494.33714,1.941428571,0.4757142857,4281.551429,1052.431429,2204,42.04571429,92668.75429,1,0,SOURCE PURXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 48
622,63.488,46917.632,63.912,47230.968,2.462,1.188,1819.754,879.506,739,64.768,47863.552,2,1,Optical 88XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 49
623,63.488,46917.632,63.912,47230.968,2.462,1.188,1819.754,879.506,739,64.768,47863.552,2,1,NaturalizeXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 49
624,42.86333333,136734.0333,42.12333333,134373.4333,1.906666667,1.143333333,6082.305,3649.383333,3190,43.41333333,138488.5333,1,0,HOSO PlaceXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 50
625,42.86333333,136734.0333,42.12333333,134373.4333,1.906666667,1.143333333,6082.305,3649.383333,3190,43.41333333,138488.5333,1,0,Jika UdonXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 50
626,42.86333333,136734.0333,42.12333333,134373.4333,1.906666667,1.143333333,6082.305,3649.383333,3190,43.41333333,138488.5333,1,0,Jika Udon XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 50
627,42.86333333,136734.0333,42.12333333,134373.4333,1.906666667,1.143333333,6082.305,3649.383333,3190,43.41333333,138488.5333,1,0,Yaki ANAXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 50
628,43.274,143453.31,41.872,138805.68,2.002,1.2,6637.038,3982.222,3315,43.514,144248.91,5,1,BauhausXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 51
629,59.66333333,141402.1,59.90333333,141970.9,2.578333333,1.445,6105.35,3420.245,2370,60.38333333,143108.5,1,0,OsimXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 52
630,59.66333333,141402.1,59.90333333,141970.9,2.578333333,1.445,6105.35,3420.245,2370,60.38333333,143108.5,2,1,Itacho SusXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 52
631,59.66333333,141402.1,59.90333333,141970.9,2.578333333,1.445,6105.35,3420.245,2370,60.38333333,143108.5,1,0,BIGPACKXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 52
632,58.8325,88013.42,58.85625,88048.95,2.5225,1.06125,3770.495,1586.19875,1496,59.2725,88671.66,1,0,Veeko FashXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 53
633,58.8325,88013.42,58.85625,88048.95,2.5225,1.06125,3770.495,1586.19875,1496,59.2725,88671.66,4,1,WankoXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 53
634,51.28166667,106717.1483,51.605,107390.005,2.538333333,1.221666667,5283.506667,2545.88,2081,52.89666667,110077.9633,1,0,WankoXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 69B
635,58.8325,88013.42,58.85625,88048.95,2.5225,1.06125,3770.495,1586.19875,1496,59.2725,88671.66,2,1,SportshousXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 53
636,75.17142857,52394.48571,75.12571429,52362.62286,3.337142857,2.004285714,2328.042857,1396.825714,697,76.50428571,53323.48714,4,1,IZMXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 55
637,75.17142857,52394.48571,75.12571429,52362.62286,3.337142857,2.004285714,2328.042857,1396.825714,697,76.50428571,53323.48714,2,1,2068XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 55
638,75.17142857,52394.48571,75.12571429,52362.62286,3.337142857,2.004285714,2328.042857,1396.825714,697,76.50428571,53323.48714,1,0,BenefitXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 55
639,80.685,34288.429,81.188,34411.202,8.045,4.735,3255.507,1917.221,427.7,82.17,34949.397,5,1,OlivineXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 56
640,80.685,34288.429,81.188,34411.202,8.045,4.735,3255.507,1917.221,427.7,82.17,34949.397,2,1,The HermitXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 56
641,78.16428571,83594.46286,79.81428571,85498.57286,4.081428571,2.37,4380.107143,2537.754286,1076,80.65857143,86245.02571,2,1,The HermitXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 57
642,80.685,34288.429,81.188,34411.202,8.045,4.735,3255.507,1917.221,427.7,82.17,34949.397,1,0,GEOXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 56
643,78.16428571,83594.46286,79.81428571,85498.57286,4.081428571,2.37,4380.107143,2537.754286,1076,80.65857143,86245.02571,1,0,GEOXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 57
644,80.685,34288.429,81.188,34411.202,8.045,4.735,3255.507,1917.221,427.7,82.17,34949.397,1,0,GeoxXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 56
645,78.16428571,83594.46286,79.81428571,85498.57286,4.081428571,2.37,4380.107143,2537.754286,1076,80.65857143,86245.02571,1,0,GeoxXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 57
646,80.685,34288.429,81.188,34411.202,8.045,4.735,3255.507,1917.221,427.7,82.17,34949.397,1,0,Optic StorXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 56
647,78.16428571,83594.46286,79.81428571,85498.57286,4.081428571,2.37,4380.107143,2537.754286,1076,80.65857143,86245.02571,2,1,Chow Tai FXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 57
648,78.16428571,83594.46286,79.81428571,85498.57286,4.081428571,2.37,4380.107143,2537.754286,1076,80.65857143,86245.02571,1,0,Elsa Lee PXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 57
649,51.57,53632.8,49.85,51844,5.002,2.998,5200,3120.002,1040,52.25,54340,1,0,SuzuyaXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 58
650,51.57,53632.8,49.85,51844,5.002,2.998,5200,3120.002,1040,52.25,54340,1,0,Eyecare OpXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 58
651,51.57,53632.8,49.85,51844,5.002,2.998,5200,3120.002,1040,52.25,54340,3,1,Moda ShuXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 58
652,59.68125,63848.28375,59.415,63595.83375,4.62625,2.7025,4929.0125,2877.16125,1083.375,60.7775,64995.21,3,1,Moda ShuXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 59
653,87.87,59136.51,92.24,62077.52,4.61,2.77,3103.87,1862.39,673,95.31,64143.63,1,0,JurliqueXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 58A
654,93.92,64804.8,92.13,63569.7,10.74,6.44,7407.41,4444.44,690,96.74,66750.6,1,0,TSL | 謝瑞麟XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 58B
655,59.68125,63848.28375,59.415,63595.83375,4.62625,2.7025,4929.0125,2877.16125,1083.375,60.7775,64995.21,1,0,TSL | 謝瑞麟XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 59
656,59.68125,63848.28375,59.415,63595.83375,4.62625,2.7025,4929.0125,2877.16125,1083.375,60.7775,64995.21,1,0,Greentex LXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 59
657,85.558,50564.778,86.591,51175.281,3.769,1.09,2227.162,642.964,591,85.558,50564.778,3,1,Ma Belle JXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 60
658,85.558,50564.778,86.591,51175.281,3.769,1.09,2227.162,642.964,591,85.558,50564.778,7,1,MaBelleXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 60
659,33.5925,202999.4775,33.825,204404.475,1.3,0.7075,7851.85,4276.5425,6043,33.7175,203754.8525,1,0,Stage of PXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 61
660,54.01333333,201253.68,52.88333333,197043.3,2.356666667,1.416666667,8791.966667,5275.183333,3726,54.21666667,202011.3,3,1,Stage of PXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 61B
661,33.5925,202999.4775,33.825,204404.475,1.3,0.7075,7851.85,4276.5425,6043,33.7175,203754.8525,3,1,STAGE OF PXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 61
662,58.41333333,135343.6933,57.08666667,132269.8067,2.783333333,1.3,6450.536667,3015.213333,2317,59.11,136957.87,3,1,LeoXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 61A
663,34.57,172504.3,35.68,178043.2,0.8,0.16,4000,800,4990,36.02,179739.8,1,0,Esprit / RXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 62
664,53.812,89786.748,53.388,89264.73,2.608,1.564,4345.204,2607.148,1721.4,54.992,91679.586,2,1,Joy & PeacXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 62A
665,53.812,89786.748,53.388,89264.73,2.608,1.564,4345.204,2607.148,1721.4,54.992,91679.586,1,0,Jipi JapaXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 62A
666,54.49428571,144690.1229,54.92285714,146397.8657,3.025714286,0.7328571429,8164.115714,1614.438571,2720.571429,54.90428571,145379.2943,6,1,Staccato &XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 62B
667,65.88,68449.32,64.57,67088.23,3.23,1.94,3354.73,2012.84,1039,67.65,70288.35,1,0,StaccatoXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 62C
668,60.06166667,134171.4533,61.515,137566.5867,2.828333333,1.095,6285.488333,2334.925,2279.166667,61.77666667,138007.4467,2,1,Michel RenXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 63A
669,60.06166667,134171.4533,61.515,137566.5867,2.828333333,1.095,6285.488333,2334.925,2279.166667,61.77666667,138007.4467,1,0,22nd AvenuXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 63A
670,69.36833333,62788.02,70.62666667,63670.48167,4.488333333,1.826666667,3957.201667,1673.745,920.8333333,70.51,63913.58667,1,0,22nd AvenuXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 63B
671,60.06166667,134171.4533,61.515,137566.5867,2.828333333,1.095,6285.488333,2334.925,2279.166667,61.77666667,138007.4467,1,0,COUR CARRÉXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 63A
672,69.36833333,62788.02,70.62666667,63670.48167,4.488333333,1.826666667,3957.201667,1673.745,920.8333333,70.51,63913.58667,4,1,Fancl HousXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 63B
673,69.36833333,62788.02,70.62666667,63670.48167,4.488333333,1.826666667,3957.201667,1673.745,920.8333333,70.51,63913.58667,1,0,SaladXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 63B
674,71.96,18781.56,73.118,19083.798,2.842,1.706,741.726,445.036,261,73.736,19245.096,1,0,OlalaXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 65
675,71.96,18781.56,73.118,19083.798,2.842,1.706,741.726,445.036,261,73.736,19245.096,1,0,mmXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 65
676,71.96,18781.56,73.118,19083.798,2.842,1.706,741.726,445.036,261,73.736,19245.096,2,1,Yik FashioXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 65
677,71.96,18781.56,73.118,19083.798,2.842,1.706,741.726,445.036,261,73.736,19245.096,1,0,MousseXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 65
678,65.005,147301.33,63.635,144196.91,3.06,1.84,6938.275,4162.965,2266,65.83,149170.78,1,0,Blanc manaXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 65 - 68
679,58.58,34972.26,58.73333333,35063.8,2.783333333,1.67,1662.616667,997.57,597,60.66333333,36216.01,1,0,YMKXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 66
